xml_file,run_path,run_id,bam_file,is_hifi_bam,total_length,num_records,instrument_id,instrument_name,context,created_at,run_name,sample_name,well_name,insert_size,loading_concentration,application,movie_length_min,target_insert_size,binding_kit,binding_kit_part,cell_type,run_type,sts_file,num_sequencing_zmws,actual_movie_length_min,total_bases,yield_gb,p0_empty,p1_single,p2_multi,p0_percent,p1_percent,p2_percent,productive_zmws,productivity_percent,mean_read_length,median_read_length,n50_read_length,snr_a,snr_c,snr_g,snr_t
m64241e_260130_115017.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20260130_113841/1_A01,r64241e_20260130_113841,m64241e_260130_115017.reads.bam,False,10039786592.0,2069751.0,64241e,RapunzlSequel2e,m64241e_260130_115017,2026-01-30 11:01:46.678000+00:00,Run20250130_OrderPB065_2_4rerunA,PB065_2_rerun4,A01,9015.0,110.0,otherWGS,1800.0,9015.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (1/tray),CCS/HiFi,m64241e_260130_115017.sts.xml,8014497,1800,10043437056,10.04,4489669,1201728,720053,56.02,14.99,8.98,2119236,26.44,5402.0,5945.0,8426.0,9.47,14.3,3.54,6.33
m64241e_251217_191611.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251216_074812/2_B01,r64241e_20251216_074812,m64241e_251217_191611.reads.bam,False,49590025044.0,6089642.0,64241e,RapunzlSequel2e,m64241e_251217_191611,2025-12-16 07:43:22.728000+00:00,Run20251216_OrderPB065_2,Order65_2_8022,B01,4584.0,110.0,otherWGS,1800.0,4584.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251217_191611.sts.xml,8011642,1800,50520702976,50.52,2130041,2210180,3521780,26.59,27.59,43.96,6108685,76.25,102565.0,74217.0,208362.0,15.03,21.97,4.84,10.32
m64241e_251216_100941.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251216_074812/1_A01,r64241e_20251216_074812,m64241e_251216_100941.reads.bam,False,77170523603.0,6330814.0,64241e,RapunzlSequel2e,m64241e_251216_100941,2025-12-16 07:43:22.728000+00:00,Run20251216_OrderPB065_2,Order65_2_Meio,A01,9974.0,110.0,otherWGS,1800.0,9974.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251216_100941.sts.xml,8013641,1800,78438899712,78.44,1897930,1946182,4002303,23.68,24.29,49.94,6351419,79.26,88429.0,55217.0,190075.0,12.08,18.12,4.18,8.3
m64241e_251219_045356.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251216_074812/3_C01,r64241e_20251216_074812,m64241e_251219_045356.reads.bam,False,86008553638.0,6132173.0,64241e,RapunzlSequel2e,m64241e_251219_045356,2025-12-16 07:43:22.728000+00:00,Run20251216_OrderPB065_2,Order65_2_MDA_8022,C01,8413.0,110.0,otherWGS,1800.0,8413.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251219_045356.sts.xml,8012204,1800,86820470784,86.82,1889465,1824736,4015429,23.58,22.77,50.12,6151771,76.78,93195.0,58724.0,203936.0,12.7,35.25,4.14,8.52
m64241e_251220_155154.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251216_074812/4_D01,r64241e_20251216_074812,m64241e_251220_155154.reads.bam,False,46820599426.0,5336746.0,64241e,RapunzlSequel2e,m64241e_251220_155154,2025-12-16 07:43:22.728000+00:00,Run20251216_OrderPB065_2,Order65_2_MDA_8558,D01,9015.0,110.0,otherWGS,1800.0,9015.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251220_155154.sts.xml,8012967,1800,47072468992,47.07,2855139,2153972,2823387,35.63,26.88,35.24,5374483,67.07,17056.0,11107.0,37337.0,31.18,50.34,10.44,22.27
m64241e_251201_165148.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251127_121353/4_D01,r64241e_20251127_121353,m64241e_251201_165148.reads.bam,False,89588394667.0,5682399.0,64241e,RapunzlSequel2e,m64241e_251201_165148,2025-11-27 07:58:33.079000+00:00,Run20251127_OrderPB065.1,OrderPB065.1_MDA_Meio,D01,9424.0,110.0,otherWGS,1800.0,9424.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251201_165148.sts.xml,8012662,1800,90896678912,90.9,2686134,2165900,3067305,33.52,27.03,38.28,5705894,71.21,87192.0,54041.0,183462.0,10.85,15.87,4.06,7.28
m64241e_251130_073802.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251127_121353/3_C01,r64241e_20251127_121353,m64241e_251130_073802.reads.bam,False,77668277866.0,6170081.0,64241e,RapunzlSequel2e,m64241e_251130_073802,2025-11-27 07:58:33.079000+00:00,Run20251127_OrderPB065.1,OrderPB065.1_Meio,C01,9974.0,110.0,otherWGS,1800.0,9974.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251130_073802.sts.xml,8012751,1800,78861369344,78.86,2184051,2241162,3466196,27.26,27.97,43.26,6189331,77.24,95358.0,62112.0,196691.0,12.86,18.86,4.62,8.96
m64241e_251128_215008.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251127_121353/2_B01,r64241e_20251127_121353,m64241e_251128_215008.reads.bam,False,97015811144.0,5713716.0,64241e,RapunzlSequel2e,m64241e_251128_215008,2025-11-27 07:58:33.079000+00:00,Run20251127_OrderPB065.1,OrderPB065.1_MDA_8044.5,B01,12106.0,110.0,otherWGS,1800.0,12106.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251128_215008.sts.xml,8012247,1800,98023514112,98.02,2626672,2080574,3186451,32.78,25.97,39.77,5735592,71.59,100087.0,65292.0,211429.0,16.21,23.45,5.73,12.0
m64241e_251127_122509.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251127_121353/1_A01,r64241e_20251127_121353,m64241e_251127_122509.reads.bam,False,66051740090.0,6134976.0,64241e,RapunzlSequel2e,m64241e_251127_122509,2025-11-27 07:58:33.079000+00:00,Run20251127_OrderPB065.1,OrderPB065.1_8044.5,A01,6594.0,110.0,otherWGS,1800.0,6594.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251127_122509.sts.xml,8012427,1800,66922098688,66.92,2119533,2282669,3463410,26.45,28.49,43.23,6155597,76.83,110335.0,77385.0,227349.0,25.39,36.46,7.1,19.48
m64241e_251026_183229.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251022_065030/4_D01,r64241e_20251022_065030,m64241e_251026_183229.reads.bam,False,23651286640.0,1455157.0,64241e,RapunzlSequel2e,m64241e_251026_183229,2025-10-22 06:41:39.448000+00:00,Run 10.22.2025 08:31,PB062_6_opH_mda_2,D01,9495.0,110.0,otherWGS,1800.0,9495.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251026_183229.sts.xml,8012509,1800,23890974720,23.89,6701155,1173030,125275,83.63,14.64,1.56,1463316,18.26,116558.0,83444.0,237726.0,10.06,14.68,3.87,6.73
m64241e_251025_073353.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251022_065030/3_C01,r64241e_20251022_065030,m64241e_251025_073353.reads.bam,False,103440655628.0,5373698.0,64241e,RapunzlSequel2e,m64241e_251025_073353,2025-10-22 06:41:39.448000+00:00,Run 10.22.2025 08:31,PB062_6_loc1.7_MDA,C01,13537.0,110.0,otherWGS,1800.0,13537.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251025_073353.sts.xml,8013908,1800,104463417344,104.46,3035290,2288987,2595988,37.88,28.56,32.39,5395540,67.33,92122.0,56232.0,199597.0,9.08,13.3,3.53,6.1
m64241e_251023_203527.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251022_065030/2_B01,r64241e_20251022_065030,m64241e_251023_203527.reads.bam,False,74254373643.0,3945314.0,64241e,RapunzlSequel2e,m64241e_251023_203527,2025-10-22 06:41:39.448000+00:00,Run 10.22.2025 08:31,PB062_6_7666MDA,B01,12624.0,110.0,otherWGS,1800.0,12624.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251023_203527.sts.xml,8013868,1800,74828218368,74.83,4455658,2452685,1060110,55.6,30.61,13.23,3960647,49.42,105634.0,68901.0,222544.0,10.35,14.96,4.01,6.96
m64241e_251022_093940.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251022_065030/1_A01,r64241e_20251022_065030,m64241e_251022_093940.reads.bam,False,78546157075.0,6052945.0,64241e,RapunzlSequel2e,m64241e_251022_093940,2025-10-22 06:41:39.448000+00:00,Run 10.22.2025 08:31,PB062_6_8937,A01,8546.0,110.0,otherWGS,1800.0,8546.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251022_093940.sts.xml,8013878,1800,79696519168,79.7,2234989,2356315,3316244,27.89,29.4,41.38,6071753,75.77,103628.0,71238.0,213575.0,11.0,15.74,4.16,7.38
m64241e_251017_215754.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251015_111824/4_D01,r64241e_20251015_111824,bc2011--bc2011/m64241e_251017_215754.hifi_reads.bc2011--bc2011.bam,False,17599063244.0,2558158.0,64241e,RapunzlSequel2e,m64241e_251017_215754,2025-10-15 08:43:33.584000+00:00,Run20251015_OrderPB064,PB064_8,D01,6800.0,90.0,microbialAssembly,900.0,6800.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251017_215754.sts.xml,8006144,900,50105479168,50.11,2717817,2501217,2515961,33.95,31.24,31.43,5573773,69.62,51170.0,42746.0,94194.0,10.65,15.25,3.9,7.01
m64241e_251017_015948.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251015_111824/3_C01,r64241e_20251015_111824,bc2020--bc2020/m64241e_251017_015948.hifi_reads.bc2020--bc2020.bam,False,20858251406.0,2550091.0,64241e,RapunzlSequel2e,m64241e_251017_015948,2025-10-15 08:43:33.584000+00:00,Run20251015_OrderPB064,PB064_7,C01,8300.0,90.0,microbialAssembly,900.0,8300.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251017_015948.sts.xml,8007271,900,51733053440,51.73,2636722,2667420,2470246,32.93,33.31,30.85,5676072,70.89,52824.0,43131.0,98221.0,10.7,15.38,3.95,7.06
m64241e_251016_073043.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251015_111824/2_B01,r64241e_20251015_111824,bc2026--bc2026/m64241e_251016_073043.hifi_reads.bc2026--bc2026.bam,False,17343761593.0,2109175.0,64241e,RapunzlSequel2e,m64241e_251016_073043,2025-10-15 08:43:33.584000+00:00,Run20251015_OrderPB064,PB064_6,B01,7700.0,90.0,microbialAssembly,900.0,7700.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251016_073043.sts.xml,8010066,900,55812026368,55.81,2760581,2343046,2548004,34.46,29.25,31.81,5403276,67.46,52058.0,42226.0,97193.0,9.44,13.59,3.54,6.26
m64241e_251015_113449.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251015_111824/1_A01,r64241e_20251015_111824,bc2011--bc2011/m64241e_251015_113449.hifi_reads.bc2011--bc2011.bam,False,12938115128.0,2350178.0,64241e,RapunzlSequel2e,m64241e_251015_113449,2025-10-15 08:43:33.584000+00:00,Run20251015_OrderPB064,PB064_5,A01,6100.0,90.0,microbialAssembly,900.0,6100.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251015_113449.sts.xml,8009896,900,44941860864,44.94,2163690,2050689,3241986,27.01,25.6,40.47,5784684,72.22,44951.0,32005.0,89705.0,9.79,14.11,3.64,6.48
m64241e_251010_183641.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251008_101622/4_D01,r64241e_20251008_101622,bc2019--bc2019/m64241e_251010_183641.hifi_reads.bc2019--bc2019.bam,False,19823212564.0,2787110.0,64241e,RapunzlSequel2e,m64241e_251010_183641,2025-10-08 09:47:24.026000+00:00,Run20251008_PB064_1,PB064_P4,D01,7800.0,90.0,microbialAssembly,900.0,7800.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251010_183641.sts.xml,8013034,900,46620061696,46.62,2456906,2945658,2412638,30.66,36.76,30.11,5834140,72.81,53819.0,46370.0,96739.0,9.99,14.41,3.8,6.7
m64241e_251008_114430.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251008_101622/1_A01,r64241e_20251008_101622,bc2018--bc2018/m64241e_251008_114430.hifi_reads.bc2018--bc2018.bam,False,18006264886.0,2233211.0,64241e,RapunzlSequel2e,m64241e_251008_114430,2025-10-08 09:47:24.026000+00:00,Run20251008_PB064_1,PB064_P1,A01,8300.0,90.0,microbialAssembly,900.0,8300.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251008_114430.sts.xml,8011420,900,42663149568,42.66,3974720,3029876,920566,49.61,37.82,11.49,4701859,58.69,56086.0,50292.0,98135.0,11.76,16.85,5.06,8.47
m64241e_251009_061127.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251008_101622/2_B01,r64241e_20251008_101622,bc2015--bc2015/m64241e_251009_061127.hifi_reads.bc2015--bc2015.bam,False,17743619914.0,2165537.0,64241e,RapunzlSequel2e,m64241e_251009_061127,2025-10-08 09:47:24.026000+00:00,Run20251008_PB064_1,PB064_P2,B01,8000.0,90.0,microbialAssembly,900.0,8000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251009_061127.sts.xml,8012568,900,48971841536,48.97,3170549,3031457,1634273,39.57,37.83,20.4,5339435,66.64,50299.0,40840.0,91746.0,10.06,14.47,3.81,6.7
m64241e_251010_002536.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20251008_101622/3_C01,r64241e_20251008_101622,bc2012--bc2012/m64241e_251010_002536.hifi_reads.bc2012--bc2012.bam,False,17165016292.0,2928278.0,64241e,RapunzlSequel2e,m64241e_251010_002536,2025-10-08 09:47:24.026000+00:00,Run20251008_PB064_1,PB064_P3,C01,6850.0,90.0,microbialAssembly,900.0,6850.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251010_002536.sts.xml,8012835,900,42343153664,42.34,2260757,2847503,2673313,28.21,35.54,33.36,6027325,75.22,51867.0,42604.0,95982.0,10.23,14.71,3.82,6.82
m64241e_251004_205942.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250930_115104/4_D01,r64241e_20250930_115104,m64241e_251004_205942.reads.bam,False,78212767968.0,5532984.0,64241e,RapunzlSequel2e,m64241e_251004_205942,2025-09-30 11:49:34.063000+00:00,Run20250930_OrderPB062_5,PB062_5_7206,D01,11541.0,110.0,otherWGS,1800.0,11541.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251004_205942.sts.xml,7996124,1800,79372992512,79.37,2815846,2806298,2309704,35.22,35.1,28.89,5566437,69.61,113266.0,82884.0,226316.0,10.64,15.36,4.06,7.12
m64241e_251001_230607.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250930_115104/2_B01,r64241e_20250930_115104,m64241e_251001_230607.reads.bam,False,95744237744.0,6250844.0,64241e,RapunzlSequel2e,m64241e_251001_230607,2025-09-30 11:49:34.063000+00:00,Run20250930_OrderPB062_5,PB062_5_8937,B01,8546.0,110.0,otherWGS,1800.0,8546.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251001_230607.sts.xml,7994382,1800,97048363008,97.05,2110001,2436061,3355739,26.39,30.47,41.98,6288963,78.67,102302.0,69168.0,210252.0,9.69,14.28,3.73,6.5
m64241e_251003_100255.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250930_115104/3_C01,r64241e_20250930_115104,m64241e_251003_100255.reads.bam,False,67614000740.0,3815210.0,64241e,RapunzlSequel2e,m64241e_251003_100255,2025-09-30 11:49:34.063000+00:00,Run20250930_OrderPB062_5,PB062_5_8937_MDA,C01,10234.0,110.0,otherWGS,1800.0,10234.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_251003_100255.sts.xml,8005515,1800,68358692864,68.36,4577661,2445120,937270,57.18,30.54,11.71,3841622,47.99,105789.0,67389.0,229336.0,10.25,14.96,3.95,6.85
m64241e_250930_131604.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250930_115104/1_A01,r64241e_20250930_115104,m64241e_250930_131604.reads.bam,False,91476102827.0,6080766.0,64241e,RapunzlSequel2e,m64241e_250930_131604,2025-09-30 11:49:34.063000+00:00,Run20250930_OrderPB062_5,PB062_5_8937,A01,8546.0,110.0,otherWGS,1800.0,8546.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250930_131604.sts.xml,8000563,1800,92640722944,92.64,2287479,2411715,3196510,28.59,30.14,39.95,6115195,76.43,105055.0,70917.0,218816.0,9.8,14.34,3.77,6.57
m64241e_250926_113702.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250926_112549/1_A01,r64241e_20250926_112549,m64241e_250926_113702.hifi_reads.bam,True,2256102717.0,2228398.0,64241e,RapunzlSequel2e,m64241e_250926_113702,2025-09-26 11:24:35.973000+00:00,Run20250926_OrderPB063,OrderPB063_FrederikSoerensen,A01,1157.0,90.0,otherWGS,1800.0,1157.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250926_113702.sts.xml,8013788,1800,74678558720,74.68,4586768,1605225,1666536,57.24,20.03,20.8,4270855,53.29,98199.0,70672.0,192486.0,8.89,12.97,3.44,6.01
m64241e_250718_221631.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250717_085756/2_B01,r64241e_20250717_085756,m64241e_250718_221631.reads.bam,False,57493140747.0,3587754.0,64241e,RapunzlSequel2e,m64241e_250718_221631,2025-07-17 08:54:51.919000+00:00,Run20250717_OrderPB062.4,OrderPB062.4_8558,B01,8933.0,110.0,otherWGS,1800.0,8933.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250718_221631.sts.xml,8012414,1800,58024075264,58.02,4864425,2229899,878347,60.71,27.83,10.96,3603101,44.97,115302.0,85235.0,228110.0,8.84,12.81,3.48,5.98
m64241e_250721_200939.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250717_085756/4_D01,r64241e_20250717_085756,m64241e_250721_200939.reads.bam,False,45172075035.0,3913869.0,64241e,RapunzlSequel2e,m64241e_250721_200939,2025-07-17 08:54:51.919000+00:00,Run20250717_OrderPB062.4,OrderPB062.4_LoriAC,D01,3051.0,110.0,otherWGS,1800.0,3051.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250721_200939.sts.xml,8013329,1800,45628198912,45.63,4438584,2748819,785232,55.39,34.3,9.8,3925404,48.99,122480.0,96023.0,237209.0,10.17,14.8,3.85,6.78
m64241e_250720_091247.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250717_085756/3_C01,r64241e_20250717_085756,m64241e_250720_091247.reads.bam,False,21691053033.0,1521950.0,64241e,RapunzlSequel2e,m64241e_250720_091247,2025-07-17 08:54:51.919000+00:00,Run20250717_OrderPB062.4,OrderPB062.4_LoriAC,C01,3051.0,110.0,otherWGS,1800.0,3051.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250720_091247.sts.xml,8013973,1800,21793116160,21.79,6693793,1173342,131587,83.53,14.64,1.64,1527104,19.06,132592.0,116740.0,247858.0,10.28,17.83,3.83,6.91
m64241e_250717_112118.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250717_085756/1_A01,r64241e_20250717_085756,m64241e_250717_112118.reads.bam,False,97549805173.0,6197876.0,64241e,RapunzlSequel2e,m64241e_250717_112118,2025-07-17 08:54:51.919000+00:00,Run20250717_OrderPB062.4,OrderPB062.4_7666,A01,8780.0,65.0,otherWGS,1800.0,8780.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250717_112118.sts.xml,8013589,1800,98922070016,98.92,2201057,2346738,3349726,27.47,29.28,41.8,6218527,77.6,91517.0,56153.0,196188.0,10.47,15.17,4.06,7.06
m64241e_250627_132451.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250623_083505/4_D01,r64241e_20250623_083505,m64241e_250627_132451.reads.bam,False,75108508084.0,4839304.0,64241e,RapunzlSequel2e,m64241e_250627_132451,2025-06-23 07:35:23.834000+00:00,Run20250623_OrderPB062.3,OrderPB062.3_Oph_1,D01,9469.0,110.0,otherWGS,1800.0,9469.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250627_132451.sts.xml,8010606,1800,76030181376,76.03,3630826,2773444,1548136,45.33,34.62,19.33,4857752,60.64,108300.0,75309.0,220056.0,10.26,14.85,3.99,6.89
m64241e_250626_022720.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250623_083505/3_C01,r64241e_20250623_083505,m64241e_250626_022720.reads.bam,False,70126849792.0,4654247.0,64241e,RapunzlSequel2e,m64241e_250626_022720,2025-06-23 07:35:23.834000+00:00,Run20250623_OrderPB062.3,OrderPB062.3_Oph_1,C01,9469.0,110.0,otherWGS,1800.0,9469.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250626_022720.sts.xml,8010935,1800,71010156544,71.01,3842708,2900760,1216155,47.97,36.21,15.18,4672877,58.33,112430.0,80821.0,225639.0,9.81,14.39,3.77,6.53
m64241e_250624_152937.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250623_083505/2_B01,r64241e_20250623_083505,m64241e_250624_152937.reads.bam,False,73538660461.0,5466961.0,64241e,RapunzlSequel2e,m64241e_250624_152937,2025-06-23 07:35:23.834000+00:00,Run20250623_OrderPB062.3,OrderPB062.3_7226,B01,9552.0,110.0,otherWGS,1800.0,9552.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250624_152937.sts.xml,8010259,1800,74501857280,74.5,2900700,2807324,2231589,36.21,35.05,27.86,5485099,68.48,115603.0,86397.0,228468.0,10.34,14.93,3.97,6.95
m64241e_250623_103405.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250623_083505/1_A01,r64241e_20250623_083505,m64241e_250623_103405.reads.bam,False,2094825049.0,351006.0,64241e,RapunzlSequel2e,m64241e_250623_103405,2025-06-23 07:35:23.834000+00:00,Run20250623_OrderPB062.3,OrderPB062.3_LoriIsoseq2,A01,1267.0,110.0,isoSeq,1440.0,1267.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250623_103405.sts.xml,8009952,1440,2104253824,2.1,7693416,235627,68536,96.05,2.94,0.86,358853,4.48,99127.0,75990.0,205347.0,10.14,14.65,3.86,6.88
m64241e_250614_193813.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250613_095300/2_B01,r64241e_20250613_095300,m64241e_250614_193813.reads.bam,False,87347525627.0,6149095.0,64241e,RapunzlSequel2e,m64241e_250614_193813,2025-06-12 12:43:26.996000+00:00,Run20250613_OrderPB062.2,OrderPB062.2_LoriDMDA,B01,8146.0,110.0,otherWGS,1800.0,8146.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250614_193813.sts.xml,8012643,1800,88493481984,88.49,2090735,2322164,3459386,26.09,28.98,43.17,6165614,76.95,96949.0,66078.0,199492.0,10.04,14.58,3.76,6.68
m64241e_250613_100648.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250613_095300/1_A01,r64241e_20250613_095300,m64241e_250613_100648.reads.bam,False,79152398645.0,5749633.0,64241e,RapunzlSequel2e,m64241e_250613_100648,2025-06-12 12:43:26.996000+00:00,Run20250613_OrderPB062.2,OrderPB062.2_lox1.7_2,A01,8011.0,110.0,otherWGS,1800.0,8011.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250613_100648.sts.xml,8013348,1800,80393707520,80.39,2679617,2481969,2741176,33.44,30.97,34.21,5772886,72.04,101123.0,66899.0,212695.0,9.96,14.55,3.81,6.65
m64241e_250616_063703.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250613_095300/3_C01,r64241e_20250613_095300,m64241e_250616_063703.reads.bam,False,56453152423.0,3565693.0,64241e,RapunzlSequel2e,m64241e_250616_063703,2025-06-12 12:43:26.996000+00:00,Run20250613_OrderPB062.2,OrderPB062.2_LoriAMDA,C01,7846.0,110.0,otherWGS,1800.0,7846.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250616_063703.sts.xml,8011598,1800,57078206464,57.08,4775670,2339048,851903,59.61,29.2,10.63,3577641,44.66,120024.0,94198.0,233342.0,9.63,14.05,3.66,6.42
